@relation sbir

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute feature6 numeric
@attribute feature7 numeric
@attribute feature8 numeric
@attribute feature9 numeric
@attribute feature10 numeric
@attribute feature11 numeric
@attribute feature12 numeric
@attribute feature13 numeric
@attribute feature14 numeric
@attribute feature15 numeric
@attribute feature16 numeric
@attribute feature17 numeric
@attribute feature18 numeric
@attribute feature19 numeric
@attribute feature20 numeric
@attribute feature21 numeric
@attribute feature22 numeric
@attribute feature23 numeric
@attribute feature24 numeric
@attribute feature25 numeric
@attribute feature26 numeric
@attribute feature27 numeric
@attribute feature28 numeric
@attribute feature29 numeric
@attribute feature30 numeric
@attribute feature31 numeric
@attribute feature32 numeric
@attribute feature33 numeric
@attribute feature34 numeric
@attribute feature35 numeric
@attribute feature36 numeric
@attribute color {C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C50,C51,C52,C53,C54,C55,C56,C57,C58,C59}

@data
0.164320,0.235483,0.321557,0.492556,0.499779,0.579084,0.583997,0.615478,0.654473,0.733554,0.845432,1.000000,0.181471,0.361431,0.600169,0.827693,0.942355,0.975757,0.987901,0.992627,0.995218,0.996679,0.997748,1.000000,0.002682,0.039585,0.228757,0.504863,0.613213,0.666795,0.730287,0.787367,0.823627,0.843424,0.857250,1.000000,C22
0.060114,0.091639,0.130154,0.248120,0.406139,0.502708,0.718713,0.849096,0.887072,0.909402,0.950585,1.000000,0.149903,0.374220,0.606284,0.772279,0.912050,0.957868,0.977009,0.984150,0.988381,0.990829,0.992472,1.000000,0.028809,0.119533,0.269741,0.458236,0.645615,0.754222,0.829750,0.865738,0.884897,0.896358,0.904643,1.000000,C58
0.024654,0.120989,0.349684,0.395839,0.460244,0.636503,0.974261,0.997262,0.998701,0.998981,0.999069,1.000000,0.592438,0.891787,0.918395,0.947112,0.969977,0.983040,0.990081,0.995139,0.998017,0.999680,0.999905,1.000000,0.001083,0.015022,0.047044,0.097626,0.374768,0.532838,0.596562,0.979394,0.997373,0.999153,0.999781,1.000000,C35
0.070481,0.110145,0.122868,0.127493,0.133587,0.337293,0.419797,0.583884,0.715611,0.769681,0.813093,1.000000,0.054597,0.176067,0.316554,0.430133,0.533409,0.676587,0.845007,0.943357,0.960627,0.970269,0.976864,1.000000,0.031378,0.104946,0.210839,0.371525,0.611751,0.831895,0.891691,0.926372,0.954118,0.968978,0.980394,1.000000,C41
0.024309,0.087503,0.176865,0.197122,0.212386,0.243323,0.912154,0.983193,0.991132,0.993512,0.995478,1.000000,0.213662,0.416132,0.507167,0.561022,0.881126,0.953870,0.972978,0.983489,0.989664,0.993320,0.995406,1.000000,0.014358,0.064612,0.140312,0.182294,0.226871,0.346100,0.623990,0.638147,0.649475,0.756751,0.991546,1.000000,C46
0.129154,0.144696,0.155924,0.167047,0.176471,0.333894,0.429201,0.706839,0.799345,0.837913,0.884196,1.000000,0.327294,0.518458,0.720479,0.857641,0.916658,0.947189,0.968248,0.978846,0.984659,0.991583,0.994338,1.000000,0.020610,0.113242,0.287506,0.471904,0.568355,0.618294,0.649497,0.678017,0.701863,0.722468,0.737578,1.000000,C33
0.225969,0.700683,0.782699,0.799013,0.814748,0.840911,0.872843,0.902292,0.908381,0.916699,0.937993,1.000000,0.259140,0.716545,0.920550,0.979263,0.991561,0.996754,0.998474,0.999003,0.999384,0.999679,0.999796,1.000000,0.000450,0.005137,0.015116,0.031384,0.061279,0.134763,0.350748,0.638473,0.895693,0.986450,0.999102,1.000000,C23
0.113543,0.254269,0.284759,0.288637,0.290468,0.292500,0.323473,0.673845,0.780738,0.880274,0.925633,1.000000,0.281773,0.519462,0.660224,0.755124,0.821708,0.885381,0.964447,0.983337,0.990531,0.993878,0.995686,1.000000,0.003227,0.008331,0.025210,0.066065,0.151074,0.298848,0.498784,0.652709,0.719192,0.751922,0.779159,1.000000,C50
0.013626,0.024465,0.055306,0.099282,0.136526,0.158738,0.627514,0.984284,0.988982,0.989971,0.990336,1.000000,0.030431,0.102531,0.311366,0.651738,0.787123,0.879133,0.915469,0.964469,0.997958,0.999018,0.999246,1.000000,0.025961,0.114711,0.164884,0.223174,0.374430,0.525707,0.695793,0.810022,0.891502,0.938245,0.969681,1.000000,C35
0.045325,0.188402,0.462485,0.657116,0.820399,0.890812,0.957270,0.976358,0.985546,0.989512,0.993087,1.000000,0.033530,0.122239,0.262912,0.406570,0.534724,0.625191,0.710910,0.767156,0.812019,0.841524,0.869554,1.000000,0.292627,0.487021,0.595140,0.690861,0.783908,0.854901,0.908926,0.943229,0.964414,0.977064,0.985224,1.000000,C44
0.290291,0.335375,0.353410,0.358943,0.364255,0.376850,0.548461,0.678668,0.784094,0.830438,0.878632,1.000000,0.136259,0.364386,0.534021,0.678487,0.779643,0.822635,0.863580,0.971366,0.986646,0.989470,0.991790,1.000000,0.046338,0.183518,0.339558,0.469584,0.557867,0.623787,0.683043,0.738229,0.758603,0.771221,0.784790,1.000000,C31
0.415802,0.449922,0.462926,0.468667,0.472438,0.513556,0.912495,0.984329,0.989280,0.990825,0.991807,1.000000,0.091983,0.468754,0.695522,0.819623,0.903715,0.948789,0.997868,0.999926,0.999976,0.999992,0.999997,1.000000,0.004186,0.165839,0.376986,0.489175,0.582195,0.615677,0.653639,0.710815,0.791740,0.877542,0.977476,1.000000,C1
0.201037,0.258687,0.289092,0.294984,0.295920,0.335671,0.340920,0.353444,0.379763,0.465196,0.635639,1.000000,0.139741,0.237887,0.391308,0.559054,0.748485,0.904042,0.966925,0.985063,0.992202,0.995231,0.996861,1.000000,0.005582,0.119457,0.305681,0.418926,0.514440,0.594051,0.659646,0.730492,0.798996,0.842482,0.866564,1.000000,C48
0.090136,0.288180,0.363347,0.515714,0.830126,0.834264,0.842887,0.995117,0.998621,0.998975,0.999272,1.000000,0.167976,0.224230,0.326863,0.496106,0.618352,0.659848,0.699213,0.741490,0.797228,0.844406,0.915222,1.000000,0.236152,0.367813,0.456705,0.501528,0.535606,0.583221,0.634256,0.710367,0.796930,0.834101,0.871922,1.000000,C57
0.200522,0.284942,0.359943,0.454480,0.578320,0.638862,0.680138,0.746336,0.784874,0.811072,0.841695,1.000000,0.092149,0.250343,0.411118,0.556691,0.666716,0.729394,0.782517,0.821788,0.858006,0.889185,0.916950,1.000000,0.091828,0.255062,0.383621,0.495527,0.587228,0.670068,0.725489,0.784806,0.836020,0.876165,0.909522,1.000000,C20
0.436786,0.802230,0.839066,0.847475,0.849366,0.860571,0.984343,0.994246,0.995664,0.996013,0.996091,1.000000,0.123969,0.507481,0.723201,0.919224,0.990583,0.999930,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000312,0.010525,0.118254,0.337324,0.509360,0.600836,0.752769,0.842150,0.929584,0.984085,0.999875,1.000000,C2
0.000020,0.000031,0.000039,0.000047,0.000052,0.000102,0.740410,0.999910,0.999952,0.999979,0.999989,1.000000,0.000157,0.000461,0.002086,0.064053,0.287265,0.496601,0.640865,0.729185,0.913637,0.999564,0.999986,1.000000,0.000000,0.000044,0.000207,0.046805,0.188744,0.329354,0.558676,0.784451,0.987389,0.999632,0.999837,1.000000,C35
0.086212,0.428296,0.574178,0.578615,0.580027,0.582916,0.588241,0.673144,0.943728,0.995412,0.997024,1.000000,0.443545,0.624140,0.670059,0.724507,0.797086,0.881963,0.949745,0.982635,0.994550,0.997810,0.999018,1.000000,0.000305,0.036687,0.100270,0.154820,0.214523,0.265233,0.313425,0.370084,0.521779,0.628723,0.961517,1.000000,C22
0.045580,0.329780,0.390121,0.417449,0.446739,0.529057,0.720616,0.970433,0.977724,0.983070,0.986195,1.000000,0.142687,0.314402,0.591969,0.797592,0.873303,0.940828,0.975036,0.986101,0.991241,0.993916,0.995913,1.000000,0.005447,0.026184,0.068550,0.150029,0.254643,0.347412,0.410110,0.469240,0.644086,0.857604,0.965576,1.000000,C35
0.259883,0.333164,0.363864,0.369029,0.374794,0.401726,0.727091,0.995428,0.997533,0.998023,0.998287,1.000000,0.135152,0.424107,0.616886,0.666216,0.774900,0.947361,0.999828,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000134,0.104152,0.371105,0.612950,0.762363,0.869619,0.895966,0.913214,0.932165,0.955174,1.000000,C1
0.000002,0.000028,0.000097,0.000580,0.013531,0.041367,0.864953,0.999947,0.999994,1.000000,1.000000,1.000000,0.001238,0.050650,0.151769,0.348791,0.745181,0.921330,0.981022,0.995467,0.998118,0.999007,0.999446,1.000000,0.002249,0.057592,0.093980,0.123309,0.230880,0.397896,0.513849,0.566720,0.587590,0.621346,0.705842,1.000000,C35
0.728861,0.810290,0.853810,0.871701,0.884791,0.923647,0.970924,0.987869,0.990028,0.992614,0.994016,1.000000,0.101186,0.168098,0.223498,0.279780,0.363265,0.495473,0.683680,0.968803,0.990392,0.994377,0.995933,1.000000,0.012680,0.025937,0.044924,0.121299,0.404902,0.546669,0.702239,0.840212,0.900988,0.951446,0.979949,1.000000,C43
0.072980,0.496597,0.693082,0.723859,0.745368,0.767888,0.796501,0.932914,0.990097,0.992533,0.993537,1.000000,0.340227,0.547086,0.706423,0.825500,0.898567,0.941757,0.974039,0.987637,0.993865,0.996818,0.998227,1.000000,0.003552,0.108777,0.198270,0.307482,0.436182,0.523829,0.593599,0.666132,0.741706,0.805267,0.852083,1.000000,C35
0.065140,0.106022,0.168417,0.234071,0.307796,0.490045,0.634361,0.879850,0.932849,0.951464,0.966716,1.000000,0.307421,0.476571,0.671327,0.834971,0.909940,0.943347,0.964558,0.975046,0.982077,0.986074,0.989087,1.000000,0.042635,0.196255,0.354001,0.471445,0.566814,0.634337,0.690654,0.714149,0.727479,0.738134,0.747538,1.000000,C18
0.021392,0.042065,0.090516,0.161139,0.247002,0.413666,0.847542,0.977001,0.990331,0.993102,0.994475,1.000000,0.288598,0.626745,0.875440,0.962327,0.984174,0.990955,0.994601,0.996231,0.997215,0.997777,0.998241,1.000000,0.010041,0.076396,0.193972,0.380144,0.541023,0.596135,0.608476,0.615835,0.620459,0.624141,0.628537,1.000000,C35
0.132929,0.282641,0.359135,0.424568,0.482315,0.513147,0.562294,0.691711,0.858103,0.885419,0.925961,1.000000,0.580149,0.672960,0.715632,0.762026,0.813593,0.870516,0.928558,0.959932,0.978307,0.990974,0.996589,1.000000,0.013376,0.048787,0.099525,0.164057,0.224985,0.318341,0.391639,0.443000,0.487144,0.528437,0.793884,1.000000,C35
0.044265,0.347699,0.558563,0.630022,0.640904,0.646525,0.707433,0.913991,0.990018,0.994776,0.995819,1.000000,0.165911,0.343409,0.514719,0.623095,0.741134,0.893259,0.958371,0.991930,0.998105,0.999109,0.999483,1.000000,0.004913,0.024052,0.052775,0.120112,0.237152,0.367304,0.470878,0.535603,0.596748,0.656311,0.735506,1.000000,C52
0.001576,0.243484,0.698849,0.718948,0.730715,0.739041,0.812644,0.987190,0.998776,0.999333,0.999526,1.000000,0.178599,0.211026,0.251360,0.327852,0.411844,0.467765,0.522328,0.574879,0.680102,0.867889,0.967196,1.000000,0.000467,0.008567,0.025357,0.046862,0.078475,0.141815,0.344899,0.609263,0.787508,0.832633,0.837384,1.000000,C22
0.386841,0.533509,0.600615,0.653940,0.666482,0.726185,0.731428,0.747212,0.779441,0.832420,0.901772,1.000000,0.143340,0.290776,0.570788,0.839338,0.954462,0.983113,0.992853,0.996194,0.997808,0.998643,0.999149,1.000000,0.000892,0.029310,0.213710,0.565764,0.709593,0.744958,0.772507,0.798044,0.822814,0.843608,0.863935,1.000000,C22
0.137901,0.401000,0.702125,0.748181,0.763791,0.781206,0.814811,0.844980,0.936640,0.974525,0.978655,1.000000,0.431358,0.519767,0.619196,0.733128,0.849408,0.927828,0.971048,0.986445,0.992202,0.994651,0.995913,1.000000,0.012649,0.094011,0.190933,0.300387,0.406608,0.480110,0.550944,0.670511,0.761917,0.791486,0.853998,1.000000,C22
0.110308,0.136553,0.199142,0.234373,0.235953,0.311539,0.313061,0.333238,0.342763,0.387852,0.518878,1.000000,0.136442,0.178623,0.300065,0.512839,0.770741,0.940321,0.988124,0.996157,0.998325,0.999063,0.999454,1.000000,0.000325,0.008684,0.114108,0.299592,0.477862,0.638542,0.740703,0.805728,0.836805,0.849872,0.858767,1.000000,C35
0.005999,0.012542,0.027077,0.040824,0.098424,0.383469,0.788015,0.972096,0.990263,0.996294,0.997842,1.000000,0.046270,0.103689,0.221731,0.444573,0.759146,0.919802,0.962099,0.977279,0.985617,0.990210,0.993220,1.000000,0.006514,0.084726,0.306132,0.579060,0.769035,0.844285,0.898484,0.936568,0.945785,0.952042,0.957577,1.000000,C26
0.080571,0.492835,0.875450,0.925618,0.944834,0.960952,0.966819,0.973922,0.986740,0.992619,0.994702,1.000000,0.090754,0.198183,0.339050,0.506263,0.658655,0.761431,0.877927,0.951329,0.975817,0.984670,0.989446,1.000000,0.019729,0.159238,0.276685,0.371116,0.482930,0.574668,0.640421,0.710065,0.795992,0.885098,0.957478,1.000000,C22
0.022481,0.557932,0.735753,0.803652,0.833808,0.857124,0.874122,0.996047,0.998186,0.998435,0.998669,1.000000,0.217081,0.446818,0.604764,0.817731,0.945887,0.978398,0.983805,0.985781,0.992266,0.993405,0.994618,1.000000,0.015230,0.025352,0.057070,0.209696,0.374242,0.495440,0.544677,0.585289,0.702415,0.860717,0.865450,1.000000,C48
0.031443,0.282562,0.401158,0.427762,0.443326,0.453458,0.908627,0.973243,0.984118,0.989199,0.993225,1.000000,0.020696,0.078275,0.176940,0.457700,0.738306,0.824597,0.892112,0.938021,0.966435,0.981758,0.989641,1.000000,0.007270,0.099535,0.168492,0.229723,0.294392,0.354021,0.408648,0.453175,0.491289,0.534907,0.805007,1.000000,C35
0.024283,0.185791,0.374153,0.438457,0.485286,0.604443,0.943476,0.991035,0.996152,0.996829,0.997259,1.000000,0.688636,0.920266,0.961852,0.981132,0.991145,0.995957,0.998235,0.999082,0.999472,0.999755,0.999925,1.000000,0.001585,0.029576,0.075901,0.108437,0.193587,0.482207,0.565013,0.821943,0.966399,0.993076,0.999560,1.000000,C35
0.000060,0.000094,0.000209,0.000367,0.000879,0.007813,0.801755,0.999939,0.999992,0.999992,0.999992,1.000000,0.001624,0.005863,0.019728,0.104765,0.265069,0.612087,0.875976,0.987347,0.997370,0.998761,0.999414,1.000000,0.000118,0.042485,0.137631,0.193441,0.337052,0.443502,0.508618,0.543443,0.631970,0.797592,0.949654,1.000000,C35
0.030202,0.046159,0.104219,0.347337,0.608226,0.723838,0.952472,0.964010,0.969731,0.975605,0.984053,1.000000,0.020565,0.091597,0.237578,0.514327,0.681382,0.780092,0.878257,0.918459,0.935951,0.947449,0.956349,1.000000,0.152714,0.300660,0.407997,0.526510,0.700703,0.809746,0.835514,0.849521,0.859607,0.867475,0.874826,1.000000,C50
0.080199,0.164798,0.326438,0.520242,0.660829,0.742819,0.805818,0.835490,0.856953,0.875687,0.926214,1.000000,0.076097,0.315880,0.625971,0.831498,0.925272,0.958698,0.975728,0.983717,0.988244,0.990921,0.992798,1.000000,0.030940,0.229124,0.458876,0.657431,0.778738,0.844986,0.888618,0.920787,0.944562,0.960380,0.972817,1.000000,C38
0.034800,0.055458,0.077149,0.098455,0.134513,0.240228,0.665060,0.939533,0.966238,0.974794,0.982457,1.000000,0.212309,0.444273,0.740129,0.962923,0.982825,0.990344,0.994317,0.996147,0.997299,0.998039,0.998480,1.000000,0.007495,0.065812,0.151706,0.228584,0.303511,0.509495,0.619533,0.635009,0.645912,0.655683,0.674170,1.000000,C38
0.072567,0.141901,0.240612,0.330068,0.490433,0.642505,0.736785,0.764707,0.779559,0.795191,0.828832,1.000000,0.048891,0.148413,0.327073,0.518830,0.637631,0.698082,0.749451,0.788134,0.825493,0.859549,0.891956,1.000000,0.136986,0.342773,0.474426,0.574861,0.652693,0.714548,0.774024,0.824780,0.866787,0.897988,0.926561,1.000000,C41
0.171724,0.273095,0.439512,0.564271,0.658013,0.712493,0.863491,0.924028,0.942153,0.952617,0.962296,1.000000,0.049170,0.114494,0.227227,0.347450,0.457320,0.539658,0.623472,0.685124,0.735796,0.774247,0.814906,1.000000,0.392589,0.556710,0.641809,0.713661,0.771536,0.810429,0.838986,0.858295,0.874015,0.887327,0.900670,1.000000,C35
0.000425,0.000616,0.001217,0.002301,0.098626,0.369911,0.875191,0.995598,0.999199,0.999645,0.999795,1.000000,0.002411,0.012972,0.070785,0.236305,0.570872,0.907664,0.971377,0.986575,0.993084,0.996044,0.997616,1.000000,0.007343,0.161352,0.480972,0.695373,0.802057,0.887812,0.912412,0.933195,0.980985,0.999858,0.999900,1.000000,C26
0.176435,0.264880,0.278693,0.283661,0.287931,0.291963,0.302146,0.872519,0.944977,0.960204,0.968309,1.000000,0.052001,0.178345,0.749488,0.815759,0.847232,0.876632,0.912178,0.948003,0.987053,0.999120,0.999976,1.000000,0.001771,0.704564,0.746430,0.772022,0.794892,0.816011,0.836619,0.858796,0.884605,0.912848,0.943853,1.000000,C53
0.699024,0.770861,0.785898,0.788399,0.788947,0.803919,0.966625,0.986574,0.989265,0.990137,0.990416,1.000000,0.430313,0.852871,0.914081,0.958810,0.976540,0.992279,0.999923,0.999978,0.999986,0.999994,0.999997,1.000000,0.000540,0.026170,0.092460,0.178661,0.264194,0.296222,0.312496,0.360686,0.446707,0.565995,0.893676,1.000000,C1
0.043372,0.065707,0.082036,0.096755,0.177301,0.310182,0.866223,0.938715,0.959522,0.974993,0.984323,1.000000,0.073662,0.145715,0.217713,0.287819,0.359329,0.431151,0.556731,0.729612,0.918078,0.965448,0.976673,1.000000,0.082637,0.363058,0.502844,0.567560,0.601584,0.624503,0.639067,0.647764,0.658798,0.667837,0.682710,1.000000,C57
0.111450,0.615183,0.795036,0.837369,0.896382,0.955708,0.990877,0.993598,0.994606,0.995259,0.995956,1.000000,0.084485,0.322733,0.696594,0.862617,0.933123,0.963488,0.980115,0.988746,0.993576,0.995531,0.996932,1.000000,0.011291,0.026919,0.068992,0.180536,0.332857,0.482353,0.626388,0.737973,0.839556,0.910898,0.969253,1.000000,C53
0.003663,0.017334,0.038934,0.075761,0.167747,0.358077,0.838548,0.996501,0.998514,0.998952,0.999215,1.000000,0.142560,0.289078,0.481032,0.716078,0.920997,0.961406,0.977896,0.985916,0.991011,0.994207,0.996063,1.000000,0.005598,0.094492,0.315119,0.424492,0.487525,0.542060,0.604597,0.682069,0.733523,0.740606,0.743982,1.000000,C52
0.123766,0.488375,0.696309,0.756591,0.774256,0.811307,0.899787,0.947377,0.971524,0.976376,0.979771,1.000000,0.198048,0.318850,0.411224,0.535425,0.652102,0.756388,0.843625,0.901616,0.945755,0.974815,0.987017,1.000000,0.033208,0.124664,0.201545,0.292643,0.380307,0.473826,0.574707,0.684852,0.804779,0.915746,0.961845,1.000000,C48
0.013802,0.036254,0.090999,0.178933,0.383618,0.553778,0.899819,0.974602,0.989389,0.993491,0.995577,1.000000,0.076567,0.199898,0.359318,0.522547,0.652767,0.735119,0.806901,0.848350,0.930222,0.962892,0.971815,1.000000,0.105856,0.400893,0.565242,0.671369,0.737751,0.783110,0.863344,0.916110,0.931167,0.940780,0.952289,1.000000,C7
0.275182,0.333860,0.395636,0.402475,0.405895,0.417839,0.473156,0.575672,0.688381,0.763471,0.831233,1.000000,0.249157,0.541120,0.717865,0.821365,0.873149,0.908404,0.934891,0.951814,0.965356,0.974193,0.980468,1.000000,0.075827,0.177650,0.255388,0.677125,0.852345,0.898914,0.925065,0.940436,0.951858,0.964849,0.975647,1.000000,C35
0.042055,0.092238,0.152531,0.229767,0.415897,0.687704,0.864097,0.916632,0.936770,0.955212,0.973757,1.000000,0.109082,0.227528,0.425684,0.660866,0.826310,0.899048,0.935497,0.952821,0.964065,0.971125,0.976439,1.000000,0.055922,0.201375,0.374766,0.519418,0.633587,0.697790,0.745554,0.785953,0.821418,0.850563,0.876866,1.000000,C20
0.001587,0.004438,0.010839,0.025854,0.169679,0.625031,0.941365,0.991564,0.997971,0.999026,0.999351,1.000000,0.010718,0.063982,0.222190,0.520358,0.864407,0.966477,0.987307,0.993239,0.995785,0.997107,0.997939,1.000000,0.016513,0.094424,0.251522,0.510791,0.790601,0.934930,0.975132,0.987231,0.992690,0.995341,0.996708,1.000000,C22
0.083267,0.317835,0.489247,0.572054,0.696314,0.812937,0.985844,0.993016,0.995340,0.996065,0.996777,1.000000,0.076868,0.183975,0.343012,0.541900,0.666193,0.757619,0.820597,0.845433,0.873565,0.894317,0.916470,1.000000,0.138209,0.183349,0.244923,0.354464,0.508387,0.648307,0.738581,0.784278,0.818954,0.857121,0.962155,1.000000,C23
0.022515,0.068326,0.167753,0.318680,0.394366,0.440924,0.961781,0.982402,0.989677,0.992089,0.993359,1.000000,0.072832,0.152956,0.252459,0.351095,0.440397,0.546705,0.690701,0.863402,0.955018,0.964710,0.972182,1.000000,0.076782,0.164606,0.243339,0.426975,0.538026,0.591057,0.612166,0.657415,0.752742,0.843324,0.941525,1.000000,C50
0.197845,0.445966,0.564010,0.590469,0.643819,0.731506,0.960322,0.988034,0.993263,0.995478,0.995732,1.000000,0.231842,0.343978,0.514231,0.616383,0.710255,0.795277,0.875295,0.916066,0.949208,0.970418,0.982747,1.000000,0.232604,0.532221,0.624318,0.682423,0.743634,0.800280,0.850247,0.889101,0.917910,0.939496,0.954772,1.000000,C7
0.336099,0.481397,0.587522,0.630283,0.650644,0.668060,0.743066,0.839109,0.869499,0.892130,0.916855,1.000000,0.101424,0.247905,0.410929,0.574614,0.701297,0.774940,0.832202,0.880204,0.921642,0.940691,0.952614,1.000000,0.109615,0.222253,0.329837,0.495467,0.617050,0.705929,0.787386,0.855636,0.911632,0.939016,0.956866,1.000000,C57
0.003138,0.010114,0.047060,0.123220,0.440400,0.710241,0.950402,0.997183,0.999459,0.999645,0.999690,1.000000,0.007655,0.050403,0.151077,0.275166,0.436164,0.651315,0.802644,0.862714,0.898121,0.918866,0.935424,1.000000,0.162296,0.392187,0.573173,0.695824,0.751971,0.773717,0.795907,0.820252,0.848505,0.875737,0.905835,1.000000,C38
0.443129,0.647127,0.770476,0.807550,0.826302,0.840716,0.890185,0.911394,0.915845,0.920598,0.930587,1.000000,0.051883,0.226025,0.535685,0.774318,0.897935,0.944365,0.974085,0.982505,0.987777,0.990890,0.993244,1.000000,0.045424,0.231673,0.307316,0.400006,0.507427,0.647132,0.829509,0.935568,0.984872,0.998280,0.999944,1.000000,C35
0.003422,0.005724,0.010498,0.018508,0.131931,0.504041,0.851906,0.965697,0.989431,0.996123,0.998246,1.000000,0.052794,0.089269,0.139038,0.267248,0.574556,0.875086,0.959516,0.980657,0.989473,0.993318,0.995614,1.000000,0.046228,0.267988,0.513217,0.747325,0.861176,0.931009,0.944116,0.948318,0.950646,0.952457,0.954123,1.000000,C26
0.088561,0.247204,0.373186,0.447879,0.527245,0.610048,0.839537,0.929306,0.954472,0.969560,0.979988,1.000000,0.106156,0.285635,0.487662,0.657315,0.777533,0.852870,0.906683,0.936956,0.954989,0.965986,0.973718,1.000000,0.060969,0.216584,0.435445,0.586879,0.674668,0.732591,0.777121,0.812379,0.841660,0.865449,0.888558,1.000000,C35
0.029292,0.040107,0.052962,0.063583,0.076740,0.270969,0.452785,0.669501,0.763363,0.897116,0.975836,1.000000,0.320218,0.483140,0.704606,0.861861,0.949457,0.974243,0.983489,0.987664,0.990305,0.992042,0.993554,1.000000,0.019360,0.126477,0.223450,0.311654,0.436305,0.518754,0.572984,0.606043,0.629078,0.648720,0.669068,1.000000,C22
0.065617,0.157215,0.412548,0.673571,0.830546,0.880075,0.927285,0.941226,0.947872,0.956215,0.970125,1.000000,0.035021,0.116499,0.259684,0.420760,0.550818,0.636051,0.711658,0.758485,0.802610,0.830850,0.860586,1.000000,0.306185,0.461012,0.573819,0.690360,0.780725,0.841259,0.885584,0.916650,0.937877,0.953396,0.971757,1.000000,C45
0.006726,0.015445,0.033898,0.066780,0.165317,0.344760,0.904856,0.974668,0.991829,0.995687,0.997236,1.000000,0.046459,0.168934,0.321748,0.461805,0.558983,0.609163,0.654016,0.745895,0.932237,0.961372,0.968330,1.000000,0.046390,0.173461,0.276103,0.390563,0.501766,0.572397,0.624139,0.668073,0.694486,0.710390,0.729799,1.000000,C35
0.038443,0.082385,0.171522,0.264781,0.383351,0.539396,0.776533,0.905559,0.942368,0.965555,0.980463,1.000000,0.100718,0.316896,0.588611,0.788887,0.897247,0.938108,0.958818,0.968267,0.974833,0.979098,0.982426,1.000000,0.042078,0.176647,0.351140,0.514715,0.636427,0.732646,0.814901,0.874170,0.912771,0.937085,0.954504,1.000000,C20
